Work Package Code,Service Code,Service Line
H,H7,"96.7. Where, throughout the course of the Call-Off Contract Period, the Buyer identifies a need for additional signage and this is deemed to be an addition to the Contract scope in the Call-Off Contract then this additional signage shall be supplied by the Supplier and Costs shall be managed via the Additional Works and Approvals Process as detailed in Call-Off Schedule 25 (Additional Works). "
H,H7,"96.8. The Supplier shall be responsible for updating all relevant signage associated with the Health and Safety (Safety Signs and Signals) Regulations 1996, the Equality Act 2010, means of escape identification and any other statutory / mandatory signage at the Buyer Premises following the completion of any minor churn or any other movement of Buyer Staff. "
H,H7,"96.9. All timber and wood-derived products for supply or use in performance of the Contract shall be independently verifiable and come from: a legal and sustainable source, which can include a Forest Law Enforcement, Governance and Trade (FLEGT) licensed or equivalent source"
H,H7,96.10. All signage shall be clean and clearly readable up to an acceptable distance.
H,H7,96.11. External signage shall not show signs of discoloration due to mould or verdigris or like deposits.
H,H8,Archiving (On-Site)
H,H8,"97.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
H,H8,"97.2. The Supplier shall provide a document management Service for the curation and safe custody of all hard copy and digital (soft copy) documents, records, and drawings, and shall generate and maintain an up-to-date master record index (MRI). Where required to do so, the Supplier shall provide a document storage Service, ensuring that digital records are securely stored and protected in accordance with the Buyer’s information security requirements. The Supplier shall provide the Service based on the Buyer’s requirements relating to document and data storage, retention, and the available on-site or electronic storage capacity. Further details of these requirements shall be highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
H,H8,97.3. The Supplier shall optimise the use of on-site storage facilities and shall ensure that documents with a request frequency are stored in this location.
H,H8,"97.4. Where requested to do so, the Supplier shall combine Services delivered by Supplier Staff working at the Buyer Premises where on-site archiving is required to achieve efficiencies. Cross / multi skilling of Supplier Staff at these Buyer Premises is therefore a requirement."
H,H9,Furniture Management
H,H9,"98.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
H,H9,"98.2. The Supplier shall provide a centrally managed facility to organise the provision and supply of all necessary office items as new Buyer Staff join, as moves occur, or as new Buyer Premises are added to the Buyer Premises."
H,H9,98.3. The Supplier shall ensure that all moves of furniture and/or equipment shall be reflected in computer aided design (CAD) drawings (or equivalent) and in the Asset register.
H,H9,98.4. The Buyer is likely to expand or reduce its usable office space at very short notice. The Supplier shall assist in the management of this natural expansion and reduction.
H,H9,98.5. The Supplier shall:
H,H9,"98.5.1. Manage the storage of all items of furniture associated with office work. This shall include but not be limited to desks, storage cabinets, bookcases, shelving, chairs, pedestals and all other equipment and furniture commonly utilised in any office. This requirement excludes all IT equipment;"
H,H9,"98.5.2. Provide a holistic approach to the removal and storage of furniture, the provision of furniture from storage and the temporary holding of new furniture awaiting deployment. The Supplier shall ensure that furniture taken from storage is clean and fully functional prior to Delivery to the Buyer;"
H,H9,"98.5.3. Remove any packing materials for equipment immediately on delivery at its intended place, and assemble any furniture as necessary in such a way as to produce minimal disruption to the workings of the Buyer. The Supplier shall dispose of any packing materials in accordance with the principles set out in the policy on Greening Government Commitments; and"
H,H9,"98.5.4. At all times maintain accurate records of stored furniture and Goods, including a photo entry of all stored items, referenced against the register of Buyer Assets. "
H,H9,98.5.5. Ensure that:
H,H9,98.5.5.1. No item leaves or arrives at the Buyer Premises without associated logging for corporate governance purposes; and
H,H9,98.5.5.2. The Asset information is linked to the space location and componentry associated to the Asset through the Asset information requirements.
H,H9,"98.5.5.3. This includes where the Buyer is using a Buyer Third Party to remanufacture, refurbish or renovate the Buyer’s existing items for further life."
H,H9,98.5.6. Ensure through appropriate management by the CAFM System that requests for equipping new Buyer Staff members are directed to the holding stock and not directly to new purchases of equipment. Any Asset tracking labels used shall be attached inconspicuously;
