Work Package Code,Service Code,Service Line
Q,Q.3,"175.11.6. Store all details of the Buyer’s residential properties including photographs, CAD plans, floor plans, external grounds drawings; resident facilities, utility infrastructure and providers, contracts, lease agreements and health and safety documents;"
Q,Q.3,175.11.7. Navigate the storage of Buyer Premises contact information; and
Q,Q.3,175.11.8. Generate property management reports.
Q,Q.3,175.12. The report functionality shall have the capability to:
Q,Q.3,175.12.1. Report on helpdesk performance management;
Q,Q.3,175.12.2. Report on levels of statutory compliance;
Q,Q.3,175.12.3. Automatically generate reports;
Q,Q.3,175.12.4. Provide direct email distribution to stakeholders;
Q,Q.3,175.12.5. Produce specific corporate reporting requirements;
Q,Q.3,175.12.6. Analyse data;
Q,Q.3,175.12.7. Provide extensive reports as standard;
Q,Q.3,175.12.8. Provide measured performance benchmarking; and
Q,Q.3,175.12.9. Provide cost control and monitoring.
Q,Q.3,"175.13. The Supplier shall ensure that that in line with best practice, the CAFM system has its own business continuity and disaster recovery plan in place to enable continuity of service without degradation."
Q,Q.3,"175.14. At the end of the Call-Off Contract Period, or in the event of termination of the Call-Off Contract and for any reason, ownership of the Buyer’s data contained within the CAFM system shall remain with the Buyer."
R,Helpdesk Services.,
R,R.1,176. Service R1 – Helpdesk Services
R,R.1,176.1. The following Standards apply to this Service - SR1.
R,R.1,"176.2. The Supplier shall provide a fully staffed, supervised helpdesk Service linked to the CAFM system for all FM related Service requests and fault reporting, twenty four (24) hours per day 365 days per year. The Buyer and the Supplier shall agree a reporting function in relation to the helpdesk requirements during the Mobilisation Period."
R,R.1,176.3. The Supplier shall:
R,R.1,176.3.1. Collaborate with the Buyer to create maintain and develop Services which Deliver a common user experience for all users of the Service;
R,R.1,176.3.2. Ensure that the helpdesk operates as both a strategic management and quality monitoring tool and shall also be the focus for all day-to-day operational activities across all aspects of the FM Services;
R,R.1,"176.3.3. Ensure that the helpdesk provides a telephone single point of contact (free of charge for Buyer Staff, Buyer Premises Occupants, occupants residing in Buyer’s residential properties and stakeholders from UK landlines); and"
R,R.1,176.3.4. Ensure continued Service Delivery for all Services under its control during the core service hours (as agreed by the Buyer in the Call-Off Procedure.
R,R.1,"176.4. The Supplier helpdesk shall accept Service requests from all Buyer’s staff, Buyer Premises Users, occupants residing in Buyer’s residential properties and stakeholders who are reporting faults or requesting provision of any in scope service."
R,R.1,"176.5. Where the Supplier helpdesk receives Service requests for out-of-scope Services, the Supplier shall accept and forward the calls as appropriate and record details on the CAFM system. Further details of these Services shall be provided by the Buyer in the Call-Off Procedure."
R,R.1,"176.6. The Supplier helpdesk shall accept Service requests raised by telephone calls, emails, text messages and web portals."
R,R.1,"176.7. The Supplier shall ensure that all Service requests are logged on to the CAFM system without unnecessary delay, allocated a unique reference number and responded to as follows:"
R,R.1,176.7.1. Telephone call requests within twenty (20) seconds;
R,R.1,176.7.2. Text message requests within ten (10) minutes;
R,R.1,176.7.3. Email requests within fifteen (15) minutes; and
R,R.1,176.7.4. Portal requests within five (5) minutes.
R,R.1,176.8. The Supplier shall be responsible for the issue of an acknowledgment within five (5) minutes of receipt and shall issue an update to the Buyer advising on the action to be taken within one (1) hour of the request being logged on the CAFM system or upon request.
R,R.1,"176.9. If for any reason the helpdesk response to a telephone request exceeds twenty (20) seconds before being answered by a helpdesk operator, then the caller shall be made aware of where they are in the queue, approximately how long they will be required to wait and be given an option to leave a message and be called back within one (1) hour."
R,R.1,176.10.The Supplier helpdesk shall record details of the Service request on the CAFM
R,R.1,"System, to include:"
R,R.1,176.10.1. Name;
R,R.1,"176.10.2. Contact details, to include telephone number, email address and work location;"
R,R.1,176.10.3. Location of the Buyer Premises to which the request is related;
R,R.1,176.10.4. Nature of the request;
R,R.1,176.10.5. Date and time;
R,R.1,176.10.6. The actual response time as specified within the agreed;
R,R.1,176.10.7. A 'Unique Service Request' reference number;
R,R.1,176.10.8. Action taken; and
R,R.1,176.10.9. Details of progress throughout the Service request management lifecycle.
R,R.1,176.11. Further information will be provided by the Buyer in the Call-Off Procedure.
R,R.1,"176.12. The Supplier shall ensure that the person who raised the task is updated regarding the status and progress of any open Service requests through each stage of the Process, including notifications of delays, closure or completion."
R,R.1,176.13. The Supplier shall ensure that where a Service request was not completed in accordance with the timeframes specified in the agreed KPI they reprioritise the Service request and proactively manage the task to completion at the earliest opportunity or to the revised timeframes agreed with the Buyer. The Supplier shall ensure that all revisions to timeframes as agreed and authorised with the Buyer are recorded on the CAFM system.
R,R.1,"176.14. To mitigate the risk of the creation of a backlog of work, the Supplier shall record all instances where a Service request failed to be completed within the agreed KPI on the CAFM system and issue daily reports to the Buyer. Further information will be provided by the Buyer in the Call-Off Procedure."
R,R.1,176.15. The Supplier shall:
R,R.1,176.15.1. Ensure that all necessary procedural and emergency contact information is kept up to date at all times within the CAFM system;
R,R.1,176.15.2. Make audio recordings of all telephone conversations for the purpose of monitoring and auditing helpdesk performance. The Supplier shall retain such recordings for twelve (12) Months on a rolling programme. Further details will be provided by the Buyer in the Call-Off Procedure;
R,R.1,176.15.3. Provide appropriate staff to ensure that the helpdesk can operate within the requested performance parameters as agreed between the Buyer and the Supplier;
R,R.1,"176.15.4. Ensure that all staff appointed to operate on the helpdesk are capable of handling all faults and in scope Service requests, irrespective of the time of the day;"
R,R.1,176.15.5. Ensure that all staff appointed to operate on the helpdesk can access and report the status of all Service requests at any such time as requested by the Buyer;
R,R.1,"176.15.6. Provide all staff appointed to operate on the helpdesk with documented training, including:"
R,R.1,176.15.6.1. Training on the CAFM system package;
R,R.1,176.15.6.2. Customer Service skills;
R,R.1,176.15.6.3. Service call management;
R,R.1,176.15.6.4. Listening skills;
R,R.1,176.15.6.5. Escalation procedures;
R,R.1,176.15.6.6. Buyer emergency procedures; and
R,R.1,176.15.6.7. Training in respect of all operational areas of the Buyer Premises.
R,R.1,176.15.7. Ensure that all staff appointed to operate on the helpdesk have the appropriate security clearance to work on a Buyer account;
R,R.1,176.15.8. Where required provide a room booking Service via the helpdesk;
R,R.1,176.15.9. Where required provide a car park management Service via the helpdesk; and
R,R.1,"176.15.10. Where required, the Supplier shall be required to support the wider HM Government HUB strategy and / or hybrid working arrangements via the provision of a workplace booking Service managed via the Helpdesk and CAFM system. Further details will be provided by the Buyer in the Call-Off Procedure."
R,R.1,"176.16. The provision of multilingual helpdesk operators and translation Services may be required to meet Buyer requirements. Where the Buyer requires these services, further details will be provided in the Call-Off Procedure. Costs for the provision of these Services will be managed via Call-Off Schedule 25 - Billable Works and Projects."
S,Management of Billable Works.,
S,S.1,"177. Service S1 - Management of Billable Works; Projects, Installation Works and Reactive Maintenance Works, as defined at Call-Off Schedule 25 - Billable Works and Projects"
S,S.1,177.1. The following Standards apply to this Service - SS1.
S,S.1,177.2. The Supplier shall comply with the requirements contained within Call-Off Schedule 25 - Billable Works and Projects and Standard SR1 when delivering all Billable Works on behalf of the Buyer.
